city_id,x,y,reward
7842,404936.111,843147.222,39
7843,404944.444,896516.667,42
7844,404950.0,819847.222,48
7845,404966.667,806069.444,49
7846,404986.111,989475.0,9
7847,404991.667,743994.444,98
7848,405005.556,828936.111,55
7849,405008.333,759702.778,71
7850,405008.333,800677.778,9
7851,405030.556,786305.556,38
7852,405033.333,757016.667,61
7853,405041.667,799491.667,18
7854,405063.889,798433.333,16
7855,405066.667,742658.333,89
7856,405066.667,837480.556,36
7857,405083.333,858255.556,43
7858,405083.333,868416.667,68
7859,405100.0,800947.222,53
7860,405108.333,756033.333,68
7861,405113.889,753908.333,27
7862,405122.222,748597.222,90
7863,405122.222,1114736.111,27
7864,405141.667,889905.556,79
7865,405152.778,1075458.333,8
7866,405158.333,755555.556,14
7867,405169.444,1016427.778,74
7868,405183.333,801669.444,94
7869,405186.111,783950.0,81
7870,405194.444,808841.667,68
7871,405197.222,872477.778,12
7872,405205.556,814741.667,62
7873,405208.333,925277.778,93
7874,405211.111,873783.333,89
7875,405216.667,980550.0,78
7876,405219.444,1119383.333,91
7877,405222.222,800344.444,37
7878,405247.222,1118630.556,55
7879,405261.111,750619.444,78
7880,405266.667,996333.333,41
7881,405269.444,975955.556,34
7882,405275.0,894925.0,68
7883,405288.889,794616.667,74
7884,405294.444,891772.222,80
7885,405302.778,1047108.333,46
7886,405308.333,1122975.0,17
7887,405316.667,801691.667,79
7888,405322.222,914147.222,73
7889,405344.444,835205.556,64
7890,405363.889,801847.222,67
7891,405369.444,893575.0,94
7892,405394.444,754972.222,81
7893,405394.444,769611.111,64
7894,405408.333,745880.556,64
7895,405416.667,797994.444,24
7896,405430.556,743636.111,79
7897,405433.333,787880.556,30
7898,405433.333,791625.0,91
7899,405488.889,768122.222,38
7900,405488.889,784294.444,25
7901,405488.889,845702.778,1
7902,405491.667,828275.0,16
7903,405500.0,913847.222,4
7904,405508.333,948191.667,60
7905,405511.111,801930.556,81
7906,405527.778,905061.111,16
7907,405530.556,797575.0,95
7908,405533.333,745319.444,27
7909,405538.889,852775.0,79
7910,405544.444,819180.556,54
7911,405544.444,1231819.444,53
7912,405555.556,759822.222,6
7913,405561.111,908658.333,43
7914,405575.0,828625.0,45
7915,405580.556,900350.0,72
7916,405588.889,791513.889,82
7917,405622.222,1119288.889,28
7918,405630.556,802086.111,2
7919,405638.889,888988.889,82
7920,405644.444,871069.444,26
7921,405647.222,878930.556,89
7922,405666.667,767008.333,37
7923,405669.444,886163.889,33
7924,405675.0,882477.778,9
7925,405675.0,896405.556,40
7926,405677.778,841936.111,39
7927,405683.333,745388.889,65
7928,405686.111,750950.0,71
7929,405694.444,746333.333,42
7930,405694.444,774030.556,99
7931,405697.222,773972.222,1
7932,405697.222,797650.0,15
7933,405716.667,807266.667,88
7934,405719.444,857691.667,43
7935,405725.0,744930.556,44
7936,405725.0,898133.333,51
7937,405727.778,810858.333,93
7938,405733.333,766916.667,73
7939,405736.111,802358.333,79
7940,405741.667,746102.778,4
7941,405747.222,769894.444,23
7942,405763.889,1242627.778,25
7943,405772.222,742286.111,43
7944,405788.889,861902.778,44
7945,405791.667,744119.444,87
7946,405794.444,753411.111,62
7947,405800.0,797669.444,61
7948,405813.889,795666.667,5
7949,405825.0,1047313.889,83
7950,405833.333,909691.667,18
7951,405844.444,1023019.444,62
7952,405852.778,1050838.889,20
7953,405861.111,795316.667,81
7954,405861.111,983880.556,59
7955,405866.667,1223905.556,69
7956,405875.0,866750.0,43
7957,405883.333,736583.333,60
7958,405883.333,824250.0,53
7959,405886.111,831286.111,96
7960,405888.889,737294.444,8
7961,405891.667,744722.222,67
7962,405891.667,765527.778,39
7963,405891.667,802252.778,73
7964,405900.0,985058.333,93
7965,405902.778,998605.556,87
7966,405916.667,1118833.333,41
7967,405941.667,751947.222,72
7968,405947.222,815269.444,69
7969,405961.111,795558.333,3
7970,405969.444,880380.556,27
7971,405980.556,795613.889,74
7972,405983.333,760936.111,88
7973,405983.333,1241561.111,43
7974,406000.0,1124636.111,46
7975,406005.556,839752.778,9
7976,406011.111,813613.889,20
7977,406013.889,753955.556,36
7978,406013.889,797600.0,4
7979,406027.778,787088.889,44
7980,406027.778,795650.0,49
7981,406027.778,806491.667,81
7982,406027.778,868672.222,69
7983,406033.333,783250.0,22
7984,406041.667,736558.333,74
7985,406044.444,956575.0,78
7986,406050.0,777258.333,50
7987,406055.556,978588.889,24
7988,406058.333,889872.222,77
7989,406080.556,742780.556,15
7990,406080.556,797413.889,97
7991,406086.111,865400.0,40
7992,406097.222,1119383.333,91
7993,406111.111,1118991.667,41
7994,406113.889,798372.222,91
7995,406116.667,767188.889,5
7996,406127.778,894591.667,35
7997,406130.556,805630.556,53
7998,406150.0,896222.222,12
7999,406155.556,737300.0,64
8000,406166.667,873208.333,31
8001,406172.222,855047.222,48
8002,406175.0,896002.778,58
8003,406183.333,806044.444,39
8004,406186.111,805775.0,28
8005,406188.889,980969.444,68
8006,406197.222,1118094.444,39
8007,406200.0,825108.333,23
8008,406200.0,966288.889,15
8009,406211.111,904619.444,48
8010,406211.111,986572.222,5
8011,406213.889,791527.778,100
8012,406219.444,742450.0,26
8013,406225.0,808380.556,12
8014,406227.778,737247.222,57
8015,406227.778,939338.889,65
8016,406238.889,737088.889,4
8017,406255.556,1032072.222,62
8018,406263.889,753461.111,65
8019,406266.667,761930.556,20
8020,406283.333,763875.0,25
8021,406283.333,876961.111,44
8022,406297.222,892747.222,62
8023,406297.222,913150.0,94
8024,406300.0,744277.778,68
8025,406300.0,893325.0,40
8026,406300.0,1005152.778,100
8027,406305.556,761713.889,42
8028,406308.333,929244.444,19
8029,406319.444,737130.556,99
8030,406336.111,744077.778,13
8031,406350.0,802283.333,67
8032,406352.778,822333.333,87
8033,406355.556,1047547.222,17
8034,406358.333,782961.111,27
8035,406361.111,736819.444,93
8036,406361.111,911672.222,5
8037,406363.889,829691.667,59
8038,406366.667,791444.444,50
8039,406366.667,802402.778,92
8040,406369.444,975850.0,67
8041,406377.778,744513.889,15
8042,406386.111,736405.556,1
8043,406386.111,775688.889,40
8044,406386.111,1119380.556,6
8045,406402.778,917427.778,88
8046,406408.333,743111.111,77
8047,406408.333,743838.889,12
8048,406408.333,748816.667,43
8049,406411.111,1026263.889,60
8050,406413.889,887833.333,6
8051,406416.667,748363.889,14
8052,406419.444,736700.0,67
8053,406422.222,798511.111,99
8054,406425.0,742858.333,85
8055,406427.778,787730.556,96
8056,406427.778,915644.444,40
8057,406430.556,736961.111,3
8058,406430.556,775808.333,74
8059,406430.556,1112800.0,98
8060,406441.667,974500.0,40
8061,406444.444,804163.889,82
8062,406458.333,805980.556,27
8063,406461.111,1114972.222,42
8064,406469.444,836097.222,26
8065,406472.222,895911.111,25
8066,406472.222,971130.556,37
8067,406500.0,814522.222,36
8068,406502.778,896519.444,69
8069,406511.111,812991.667,41
8070,406530.556,815811.111,99
8071,406536.111,972858.333,57
8072,406538.889,750869.444,86
8073,406541.667,841508.333,16
8074,406547.222,736722.222,35
8075,406547.222,754750.0,20
8076,406547.222,761011.111,21
8077,406552.778,743902.778,36
8078,406572.222,961861.111,15
8079,406575.0,735836.111,2
8080,406577.778,849519.444,80
8081,406583.333,743000.0,72
8082,406586.111,736416.667,66
8083,406588.889,743477.778,14
8084,406594.444,743233.333,27
8085,406597.222,754772.222,70
8086,406597.222,802394.444,45
8087,406600.0,1119955.556,71
8088,406608.333,862419.444,41
8089,406625.0,787802.778,35
8090,406627.778,735519.444,19
8091,406630.556,868694.444,91
8092,406638.889,742111.111,37
8093,406638.889,775961.111,74
8094,406641.667,737088.889,32
8095,406641.667,742636.111,22
8096,406641.667,904347.222,10
8097,406644.444,742647.222,40
8098,406658.333,734886.111,79
8099,406661.111,806233.333,44
8100,406661.111,895800.0,70
8101,406669.444,751577.778,57
8102,406669.444,947211.111,7
8103,406669.444,1118872.222,17
8104,406672.222,813550.0,4
8105,406677.778,1119380.556,61
8106,406686.111,735275.0,87
8107,406686.111,741147.222,7
8108,406688.889,1118238.889,14
8109,406700.0,754958.333,50
8110,406705.556,782388.889,7
8111,406722.222,743577.778,12
8112,406733.333,805766.667,55
8113,406733.333,845188.889,51
8114,406733.333,921619.444,23
8115,406738.889,857213.889,91
8116,406763.889,742911.111,77
8117,406766.667,818705.556,76
8118,406766.667,958588.889,81
8119,406786.111,735894.444,89
8120,406786.111,752372.222,90
8121,406788.889,734175.0,58
8122,406788.889,736744.444,79
8123,406788.889,910727.778,46
8124,406791.667,804950.0,40
8125,406800.0,965061.111,43
8126,406800.0,1223508.333,26
8127,406802.778,734555.556,92
8128,406805.556,734747.222,98
8129,406805.556,1223700.0,86
8130,406813.889,734002.778,69
8131,406813.889,820219.444,11
8132,406825.0,931208.333,97
8133,406827.778,854272.222,98
8134,406833.333,744430.556,60
8135,406836.111,735105.556,73
8136,406841.667,746361.111,17
8137,406844.444,803291.667,12
8138,406844.444,896800.0,90
8139,406850.0,737022.222,60
8140,406855.556,761958.333,13
8141,406858.333,926772.222,59
8142,406861.111,754972.222,40
8143,406866.667,733738.889,88
8144,406866.667,841377.778,83
8145,406872.222,802716.667,91
8146,406875.0,802541.667,99
8147,406911.111,735636.111,60
8148,406913.889,735338.889,61
8149,406916.667,811813.889,30
8150,406916.667,897950.0,29
8151,406925.0,896277.778,19
8152,406927.778,837855.556,79
8153,406933.333,735080.556,34
8154,406936.111,751905.556,47
8155,406936.111,895888.889,51
8156,406952.778,803050.0,24
8157,406955.556,733261.111,90
8158,406958.333,800119.444,86
8159,406963.889,761691.667,43
8160,406966.667,749411.111,42
8161,406975.0,734255.556,59
8162,406983.333,744019.444,63
8163,406994.444,990811.111,4
8164,407000.0,802683.333,9
8165,407000.0,1118097.222,61
8166,407002.778,735933.333,15
8167,407008.333,734625.0,45
8168,407008.333,737133.333,62
8169,407011.111,742305.556,60
8170,407022.222,802866.667,22
8171,407036.111,894072.222,37
8172,407038.889,1050080.556,99
8173,407044.444,963872.222,45
8174,407047.222,736505.556,78
8175,407061.111,733066.667,74
8176,407061.111,838438.889,17
8177,407063.889,839213.889,66
8178,407063.889,933650.0,14
8179,407069.444,749563.889,52
8180,407069.444,815983.333,92
8181,407072.222,736763.889,14
8182,407086.111,732816.667,42
8183,407088.889,843536.111,72
8184,407091.667,1121008.333,84
8185,407105.556,902661.111,10
8186,407138.889,775908.333,39
8187,407138.889,1161030.556,69
8188,407141.667,733819.444,60
8189,407141.667,737005.556,52
8190,407141.667,740063.889,76
8191,407147.222,942350.0,53
8192,407150.0,880061.111,31
8193,407163.889,733222.222,80
8194,407166.667,914500.0,32
8195,407172.222,734841.667,71
8196,407180.556,733547.222,21
8197,407186.111,745697.222,62
8198,407188.889,1118875.0,50
8199,407191.667,736888.889,9
8200,407194.444,748361.111,44
8201,407194.444,761161.111,27
8202,407194.444,993716.667,89
8203,407205.556,734405.556,76
8204,407208.333,740177.778,56
8205,407213.889,892727.778,56
8206,407219.444,954805.556,73
8207,407236.111,737052.778,44
8208,407241.667,737155.556,70
8209,407244.444,815222.222,89
8210,407250.0,732458.333,31
8211,407255.556,753944.444,23
8212,407258.333,735147.222,85
8213,407263.889,788069.444,86
8214,407266.667,736347.222,10
8215,407277.778,730980.556,95
8216,407280.556,740780.556,92
8217,407294.444,760858.333,74
8218,407297.222,732108.333,63
8219,407297.222,811055.556,15
8220,407302.778,803102.778,76
8221,407302.778,919622.222,77
8222,407311.111,948994.444,60
8223,407311.111,1229408.333,42
8224,407316.667,1062830.556,72
8225,407319.444,731861.111,13
8226,407322.222,906644.444,57
8227,407336.111,778858.333,23
8228,407336.111,827900.0,40
8229,407350.0,736883.333,52
8230,407355.556,741727.778,9
8231,407358.333,730825.0,77
8232,407361.111,732630.556,14
8233,407372.222,1140366.667,88
8234,407383.333,730511.111,77
8235,407386.111,851716.667,99
8236,407386.111,995372.222,49
8237,407391.667,890163.889,42
8238,407394.444,743044.444,64
8239,407394.444,803294.444,83
8240,407397.222,937475.0,85
8241,407402.778,753100.0,8
8242,407408.333,736630.556,12
8243,407408.333,743841.667,28
8244,407408.333,752575.0,18
8245,407413.889,743600.0,75
8246,407416.667,887197.222,97
8247,407419.444,950380.556,82
8248,407430.556,731930.556,1
8249,407433.333,888813.889,97
8250,407438.889,740327.778,19
8251,407441.667,734825.0,85
8252,407452.778,867647.222,20
8253,407463.889,741566.667,58
8254,407469.444,909038.889,69
8255,407472.222,731702.778,38
8256,407472.222,885147.222,50
8257,407472.222,895738.889,79
8258,407477.778,785347.222,74
8259,407483.333,741622.222,58
8260,407483.333,756122.222,26
8261,407483.333,956472.222,27
8262,407483.333,988444.444,88
8263,407486.111,847911.111,41
8264,407491.667,736411.111,39
8265,407494.444,868716.667,73
8266,407502.778,786711.111,87
8267,407516.667,763363.889,39
8268,407516.667,818394.444,56
8269,407516.667,924147.222,92
8270,407519.444,803194.444,45
8271,407519.444,884111.111,12
8272,407525.0,736108.333,75
8273,407536.111,860688.889,2
8274,407536.111,882919.444,79
8275,407538.889,733608.333,66
8276,407538.889,752625.0,52
8277,407538.889,798102.778,17
8278,407541.667,755991.667,38
8279,407544.444,863566.667,8
8280,407552.778,736672.222,48
8281,407563.889,736452.778,71
8282,407566.667,881911.111,7
8283,407569.444,729397.222,1
8284,407569.444,933186.111,91
8285,407580.556,870416.667,72
8286,407583.333,736352.778,46
8287,407583.333,825155.556,15
8288,407588.889,735700.0,37
8289,407594.444,825902.778,4
8290,407597.222,744175.0,31
8291,407608.333,871508.333,56
8292,407608.333,1118902.778,90
8293,407616.667,733297.222,76
8294,407625.0,734536.111,51
8295,407630.556,769397.222,81
8296,407633.333,872936.111,41
8297,407655.556,730155.556,92
8298,407655.556,953719.444,49
8299,407663.889,894677.778,52
8300,407666.667,728525.0,49
8301,407666.667,879922.222,56
8302,407669.444,729966.667,70
8303,407672.222,742052.778,28
8304,407683.333,735255.556,85
8305,407683.333,741458.333,23
8306,407691.667,731155.556,61
8307,407691.667,800630.556,18
8308,407691.667,875638.889,25
8309,407694.444,740208.333,72
8310,407694.444,838227.778,50
8311,407700.0,1241416.667,47
8312,407702.778,874452.778,54
8313,407705.556,737180.556,20
8314,407705.556,742330.556,37
8315,407713.889,846155.556,86
8316,407719.444,983691.667,17
8317,407733.333,736436.111,18
8318,407738.889,742738.889,2
8319,407741.667,729433.333,10
8320,407744.444,785536.111,83
8321,407744.444,970502.778,3
8322,407755.556,777927.778,19
8323,407758.333,746011.111,93
8324,407761.111,877363.889,63
8325,407763.889,734677.778,85
8326,407775.0,929436.111,56
8327,407777.778,899663.889,18
8328,407786.111,900147.222,11
8329,407794.444,740241.667,18
8330,407797.222,978119.444,83
8331,407800.0,803386.111,54
8332,407808.333,736769.444,59
8333,407808.333,997411.111,90
8334,407811.111,732466.667,78
8335,407811.111,737250.0,55
8336,407811.111,766733.333,80
8337,407838.889,762305.556,24
8338,407841.667,746972.222,59
8339,407858.333,747805.556,66
8340,407861.111,737141.667,55
8341,407866.667,737269.444,71
8342,407869.444,730094.444,58
8343,407869.444,737372.222,50
8344,407872.222,812827.778,46
8345,407875.0,827366.667,29
8346,407877.778,740147.222,24
8347,407877.778,743886.111,55
8348,407883.333,741336.111,78
8349,407886.111,736000.0,1
8350,407886.111,736477.778,74
8351,407886.111,842038.889,64
8352,407888.889,765591.667,94
8353,407891.667,836433.333,31
8354,407894.444,740569.444,92
8355,407905.556,732022.222,65
8356,407905.556,893605.556,35
8357,407913.889,762838.889,53
8358,407919.444,740041.667,70
8359,407933.333,734155.556,74
8360,407933.333,764727.778,47
8361,407933.333,778602.778,5
8362,407936.111,736275.0,5
8363,407936.111,741505.556,73
8364,407941.667,736608.333,62
8365,407941.667,737488.889,91
8366,407944.444,801369.444,48
8367,407952.778,814736.111,15
8368,407958.333,743152.778,75
8369,407961.111,891972.222,62
8370,407972.222,759697.222,89
8371,407977.778,737000.0,11
8372,407977.778,858205.556,19
8373,407980.556,783975.0,94
8374,407986.111,736802.778,94
8375,407986.111,742394.444,68
8376,407988.889,768625.0,97
8377,407988.889,813786.111,100
8378,407988.889,816955.556,36
8379,407994.444,762127.778,60
8380,407994.444,780544.444,67
8381,407997.222,736513.889,11
8382,407997.222,756622.222,67
8383,407997.222,764280.556,79
8384,408000.0,966666.667,12
8385,408002.778,727902.778,32
8386,408005.556,737288.889,61
8387,408013.889,756105.556,81
8388,408016.667,835105.556,95
8389,408019.444,728413.889,85
8390,408022.222,1241625.0,86
8391,408025.0,737047.222,10
8392,408030.556,726150.0,88
8393,408030.556,749900.0,82
8394,408041.667,740125.0,70
8395,408041.667,763408.333,75
8396,408041.667,764652.778,40
8397,408041.667,821958.333,79
8398,408044.444,904016.667,7
8399,408050.0,819352.778,44
8400,408052.778,742041.667,69
8401,408066.667,737038.889,100
8402,408066.667,741858.333,2
8403,408072.222,736816.667,61
8404,408075.0,911127.778,59
8405,408083.333,829755.556,66
8406,408102.778,795297.222,61
8407,408105.556,778186.111,74
8408,408119.444,741247.222,94
8409,408122.222,730788.889,43
8410,408125.0,761419.444,54
8411,408152.778,730455.556,46
8412,408161.111,736977.778,38
8413,408163.889,736375.0,38
8414,408163.889,795222.222,22
8415,408166.667,964300.0,5
8416,408175.0,730005.556,89
8417,408177.778,800144.444,77
8418,408191.667,831305.556,96
8419,408197.222,737355.556,39
8420,408202.778,762011.111,94
8421,408202.778,879777.778,73
8422,408205.556,742941.667,34
8423,408205.556,985997.222,8
8424,408213.889,739880.556,81
8425,408216.667,744813.889,61
8426,408222.222,741602.778,75
8427,408230.556,726100.0,22
8428,408236.111,733991.667,74
8429,408236.111,759805.556,7
8430,408238.889,735480.556,85
8431,408244.444,726666.667,38
8432,408244.444,742850.0,95
8433,408250.0,783513.889,80
8434,408250.0,911563.889,4
8435,408255.556,732030.556,37
8436,408255.556,736986.111,63
8437,408258.333,742094.444,11
8438,408261.111,735025.0,17
8439,408263.889,741072.222,65
8440,408269.444,739761.111,10
8441,408272.222,832813.889,36
8442,408275.0,762072.222,33
8443,408291.667,853355.556,17
8444,408297.222,742405.556,79
8445,408297.222,750780.556,36
8446,408311.111,730300.0,36
8447,408316.667,758827.778,33
8448,408316.667,768361.111,2
8449,408325.0,1157622.222,95
8450,408336.111,757141.667,15
8451,408336.111,953080.556,78
8452,408338.889,740975.0,23
8453,408338.889,805405.556,76
8454,408341.667,740091.667,95
8455,408341.667,803225.0,20
8456,408347.222,736958.333,85
8457,408350.0,731316.667,58
8458,408355.556,803997.222,48
8459,408375.0,796322.222,23
8460,408380.556,857302.778,34
8461,408386.111,735655.556,90
8462,408388.889,898863.889,31
8463,408397.222,742769.444,63
8464,408402.778,740911.111,24
8465,408405.556,725819.444,68
8466,408408.333,743022.222,5
8467,408411.111,740455.556,44
8468,408416.667,962933.333,11
8469,408419.444,1017247.222,19
8470,408427.778,732933.333,77
8471,408430.556,737152.778,20
8472,408436.111,817641.667,64
8473,408447.222,737022.222,97
8474,408450.0,806147.222,53
8475,408452.778,733355.556,99
8476,408455.556,740883.333,50
8477,408475.0,776863.889,31
8478,408480.556,739980.556,85
8479,408480.556,752919.444,57
8480,408483.333,799622.222,93
8481,408486.111,768200.0,82
8482,408486.111,1119061.111,22
8483,408488.889,736452.778,27
8484,408500.0,782708.333,74
8485,408508.333,739705.556,94
8486,408516.667,737191.667,45
8487,408519.444,731544.444,7
8488,408527.778,731155.556,83
8489,408527.778,740425.0,34
8490,408530.556,741141.667,97
8491,408533.333,734119.444,15
8492,408538.889,748294.444,7
8493,408541.667,1069652.778,22
8494,408555.556,1118922.222,60
8495,408558.333,732011.111,52
8496,408561.111,731877.778,61
8497,408566.667,734700.0,39
8498,408566.667,741288.889,61
8499,408569.444,740219.444,96
8500,408580.556,740811.111,97
8501,408583.333,731000.0,69
8502,408583.333,741641.667,30
8503,408588.889,934972.222,49
8504,408597.222,999869.444,88
8505,408611.111,798955.556,91
8506,408613.889,739886.111,50
8507,408616.667,896786.111,61
8508,408622.222,736341.667,34
8509,408625.0,767947.222,19
8510,408625.0,856016.667,68
8511,408638.889,802591.667,56
8512,408644.444,758113.889,2
8513,408644.444,765527.778,37
8514,408644.444,864997.222,58
8515,408644.444,913144.444,49
8516,408655.556,735325.0,87
8517,408655.556,752069.444,41
8518,408658.333,907483.333,68
8519,408661.111,860775.0,88
8520,408663.889,730361.111,6
8521,408663.889,873636.111,13
8522,408666.667,1240816.667,69
8523,408672.222,980038.889,82
8524,408677.778,868788.889,46
8525,408680.556,734261.111,56
8526,408680.556,777469.444,79
8527,408680.556,975916.667,84
8528,408686.111,730019.444,35
8529,408686.111,752552.778,43
8530,408686.111,823183.333,35
8531,408688.889,725180.556,35
8532,408688.889,733655.556,13
8533,408688.889,742086.111,33
8534,408694.444,845841.667,84
8535,408700.0,961402.778,75
8536,408708.333,735113.889,51
8537,408711.111,747344.444,60
8538,408711.111,984677.778,99
8539,408713.889,734572.222,87
8540,408716.667,1118913.889,96
8541,408727.778,787244.444,31
8542,408758.333,745427.778,94
8543,408758.333,757327.778,87
8544,408758.333,814025.0,76
8545,408761.111,735769.444,99
8546,408761.111,740302.778,25
8547,408766.667,733250.0,67
8548,408772.222,807555.556,44
8549,408777.778,798466.667,87
8550,408777.778,882691.667,89
8551,408780.556,888611.111,24
8552,408788.889,769872.222,41
8553,408794.444,751841.667,71
8554,408802.778,879550.0,2
8555,408805.556,752150.0,87
8556,408805.556,851663.889,2
8557,408813.889,741136.111,9
8558,408813.889,826619.444,2
8559,408816.667,945616.667,53
8560,408822.222,740836.111,13
8561,408825.0,1216597.222,68
8562,408830.556,854975.0,14
8563,408830.556,895025.0,88
8564,408830.556,1239827.778,58
8565,408838.889,745625.0,45
8566,408841.667,723900.0,29
8567,408841.667,729377.778,93
8568,408852.778,739527.778,37
8569,408858.333,740438.889,33
8570,408858.333,782211.111,25
8571,408861.111,732577.778,5
8572,408869.444,735555.556,4
8573,408880.556,803383.333,80
8574,408883.333,738286.111,12
8575,408883.333,806941.667,8
8576,408894.444,1118800.0,77
8577,408897.222,741952.778,85
8578,408897.222,782286.111,28
8579,408897.222,815977.778,77
8580,408908.333,724641.667,82
8581,408908.333,774769.444,16
8582,408908.333,928150.0,91
8583,408916.667,767977.778,16
8584,408927.778,739730.556,12
8585,408930.556,745822.222,78
8586,408938.889,1119011.111,17
8587,408947.222,744333.333,49
8588,408952.778,736013.889,85
8589,408952.778,738075.0,98
8590,408952.778,838888.889,83
8591,408975.0,740163.889,73
8592,408983.333,956711.111,24
8593,408988.889,740930.556,15
8594,408988.889,747069.444,90
8595,408994.444,973991.667,24
8596,408997.222,734152.778,33
8597,409002.778,807641.667,38
8598,409008.333,733436.111,60
8599,409011.111,745147.222,85
8600,409022.222,817341.667,10
8601,409025.0,740622.222,82
8602,409025.0,744075.0,59
8603,409027.778,747094.444,36
8604,409033.333,731583.333,99
8605,409033.333,734602.778,55
8606,409038.889,741188.889,89
8607,409044.444,890344.444,86
8608,409050.0,742102.778,99
8609,409063.889,842966.667,99
8610,409069.444,970986.111,42
8611,409072.222,740755.556,33
8612,409083.333,902847.222,21
8613,409097.222,738083.333,100
8614,409100.0,759916.667,10
8615,409105.556,735625.0,36
8616,409113.889,737827.778,100
8617,409113.889,906472.222,8
8618,409116.667,859244.444,49
8619,409116.667,871552.778,50
8620,409125.0,733013.889,43
8621,409133.333,759669.444,8
8622,409133.333,777786.111,34
8623,409152.778,811061.111,34
8624,409166.667,741722.222,23
8625,409166.667,847027.778,57
8626,409169.444,726625.0,9
8627,409175.0,770480.556,63
8628,409175.0,965280.556,26
8629,409177.778,1113986.111,79
8630,409180.556,1118713.889,51
8631,409186.111,922227.778,23
8632,409191.667,892911.111,83
8633,409194.444,840569.444,63
8634,409222.222,894861.111,14
8635,409225.0,900144.444,19
8636,409227.778,810191.667,70
8637,409230.556,750969.444,99
8638,409230.556,809938.889,56
8639,409250.0,983416.667,28
8640,409252.778,730477.778,79
8641,409252.778,739633.333,83
8642,409252.778,742769.444,14
8643,409255.556,731413.889,57
8644,409258.333,746352.778,92
8645,409269.444,913994.444,34
8646,409275.0,739977.778,14
8647,409277.778,733602.778,5
8648,409277.778,737522.222,10
8649,409280.556,759150.0,10
8650,409286.111,740402.778,74
8651,409294.444,1001602.778,94
8652,409297.222,897575.0,33
8653,409297.222,949758.333,100
8654,409311.111,738991.667,58
8655,409319.444,909469.444,3
8656,409322.222,843388.889,64
8657,409327.778,724147.222,20
8658,409327.778,746597.222,84
8659,409327.778,803636.111,82
8660,409350.0,740194.444,1
8661,409352.778,879344.444,5
8662,409355.556,741866.667,86
8663,409366.667,871508.333,50
8664,409377.778,723013.889,35
8665,409380.556,738325.0,20
8666,409402.778,741322.222,90
8667,409405.556,739972.222,43
8668,409413.889,739597.222,51
8669,409416.667,777852.778,74
8670,409436.111,789711.111,1
8671,409444.444,740758.333,66
8672,409461.111,874533.333,91
8673,409463.889,730697.222,99
8674,409466.667,1240994.444,63
8675,409469.444,730300.0,62
8676,409477.778,903100.0,56
8677,409477.778,903711.111,52
8678,409480.556,797430.556,94
8679,409480.556,839611.111,100
8680,409486.111,737330.556,9
8681,409491.667,741541.667,70
8682,409494.444,725819.444,29
8683,409508.333,730844.444,1
8684,409519.444,764600.0,50
8685,409525.0,833825.0,89
8686,409550.0,741863.889,100
8687,409558.333,739316.667,62
8688,409561.111,729683.333,16
8689,409566.667,744983.333,73
8690,409572.222,729080.556,69
8691,409572.222,739638.889,46
8692,409583.333,759750.0,43
8693,409586.111,740372.222,88
8694,409586.111,759963.889,39
8695,409588.889,768994.444,52
8696,409597.222,729966.667,8
8697,409597.222,730683.333,81
8698,409597.222,731300.0,83
8699,409608.333,739905.556,12
8700,409622.222,828544.444,47
8701,409625.0,853733.333,69
8702,409627.778,741333.333,44
8703,409627.778,964408.333,11
8704,409633.333,711833.333,59
8705,409633.333,766130.556,98
8706,409636.111,813313.889,99
8707,409636.111,915577.778,38
8708,409644.444,768847.222,83
8709,409688.889,737130.556,26
8710,409700.0,816966.667,23
8711,409713.889,821100.0,71
8712,409730.556,739619.444,6
8713,409730.556,1177347.222,50
8714,409736.111,721441.667,85
8715,409747.222,848683.333,25
8716,409755.556,785252.778,39
8717,409761.111,740266.667,90
8718,409777.778,803452.778,50
8719,409780.556,817822.222,14
8720,409791.667,741169.444,81
8721,409805.556,736841.667,89
8722,409805.556,1118866.667,46
8723,409816.667,951038.889,63
8724,409819.444,931983.333,11
8725,409827.778,841994.444,81
8726,409836.111,739802.778,57
8727,409852.778,868794.444,95
8728,409858.333,747425.0,25
8729,409858.333,796133.333,18
8730,409866.667,751950.0,5
8731,409869.444,818938.889,25
8732,409883.333,1022638.889,4
8733,409891.667,741411.111,93
8734,409900.0,752166.667,76
8735,409900.0,887291.667,31
8736,409900.0,947405.556,63
8737,409911.111,725347.222,50
8738,409911.111,740330.556,9
8739,409919.444,760569.444,70
8740,409938.889,743038.889,83
8741,409941.667,921672.222,40
8742,409952.778,740125.0,64
8743,409955.556,723416.667,69
8744,409963.889,741016.667,58
8745,409977.778,722930.556,3
8746,409977.778,961619.444,5
8747,409980.556,739622.222,44
8748,409994.444,751816.667,8
8749,410005.556,857686.111,44
8750,410011.111,986072.222,93
8751,410016.667,736661.111,6
8752,410016.667,743675.0,52
8753,410016.667,793316.667,16
8754,410025.0,784636.111,28
8755,410027.778,738791.667,84
8756,410027.778,955850.0,86
8757,410030.556,879080.556,67
8758,410036.111,743419.444,59
8759,410036.111,885252.778,87
8760,410041.667,923736.111,69
8761,410050.0,737850.0,20
8762,410052.778,742911.111,95
8763,410061.111,764102.778,75
8764,410063.889,739494.444,30
8765,410080.556,911638.889,10
8766,410086.111,919625.0,5
8767,410094.444,741733.333,95
8768,410097.222,952252.778,19
8769,410100.0,818625.0,63
